compound_id,base_rdkit_smiles,DILIst_Classification,cellcount_active,GSH_active,mitostruct_active,MMP_active,nucarea_active,nucmask_active,ROS_active
CID636380,CO[C@H]1O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]2O[C@@H](C(=O)[O-])[C@@H](O[C@H]3O[C@H](COS(=O)(=O)[O-])[C@@H](O[C@@H]4O[C@H](C(=O)[O-])[C@@H](O[C@H]5O[C@H](COS(=O)(=O)[O-])[C@@H](O)[C@H](O)[C@H]5NS(=O)(=O)[O-])[C@H](O)[C@H]4O)[C@H](OS(=O)(=O)[O-])[C@H]3NS(=O)(=O)[O-])[C@H](O)[C@H]2OS(=O)(=O)[O-])[C@H](O)[C@H]1NS(=O)(=O)[O-],1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID139595263,C=CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(=NOCOC(=O)C(C)(C)C)c3csc(N)n3)C2SC1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5284592,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)[C@@H]1CCC(=O)C[C@@H]21,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0
CID6918296,C[C@]12CCC3[C@@H](CC[C@H]4NC(=O)C=C[C@]34C)[C@@H]1CC[C@@H]2C(=O)Nc1cc(C(F)(F)F)ccc1C(F)(F)F,0,1.0,0.0,1.0,1.0,0.0,1.0,1.0
CID5340,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID644077,NC(=O)CCC1NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CCCN=C(N)N)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC1=O,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CID6041,CNC[C@H](O)c1cccc(O)c1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID150610,C[C@@H](O)[C@H]1C(=O)N2C(C(=O)O)=C(S[C@@H]3CN[C@H](C(=O)Nc4cccc(C(=O)O)c4)C3)[C@H](C)[C@H]12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9677,C[C@]12CC[C@@H]3[C@H]4CCC(=O)C=C4CC[C@H]3[C@@H]1CC[C@@H]2O,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID9444,Nc1ncn([C@@H]2O[C@H](CO)[C@@H](O)[C@H]2O)c(=O)n1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID10324367,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2187,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID135398743,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5816,CNC[C@H](O)c1ccc(O)c(O)c1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5833,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID3748,CC(C)NNC(=O)c1ccncc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID214356,O=P(O)(O)OC(Cn1cncn1)(Cn1cncn1)c1ccc(F)cc1F,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID71900,Cc1nc([N+](=O)[O-])cn1-c1ccc([N+](=O)[O-])cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID36811,CC(CCc1ccc(O)cc1)NCCc1ccc(O)c(O)c1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5284603,COc1ccc2c3c1O[C@H]1C(=O)CC[C@@]4(O)[C@@H](C2)N(C)CC[C@]314,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CID163659,CO[C@H](C(=O)[C@@H](O)[C@@H](C)O)[C@@H]1Cc2cc3cc(O[C@H]4C[C@@H](O[C@H]5C[C@@H](O)[C@H](O)[C@@H](C)O5)[C@H](O)[C@@H](C)O4)c(C)c(O)c3c(O)c2C(=O)[C@H]1O[C@H]1C[C@@H](O[C@H]2C[C@@H](O[C@H]3C[C@](C)(O)[C@H](O)[C@@H](C)O3)[C@@H](O)[C@@H](C)O2)[C@H](O)[C@@H](C)O1,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0
CID5288826,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID44152182,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccccc2)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H]2CSSC[C@@H]3NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CSSC[C@H](NC(=O)[C@@H]4CCCN4C(=O)CNC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](C)NC(=O)[C@@H](NC(=O)[C@H](Cc4ccccc4)NC(=O)[C@H](CO)NC(=O)[C@H](Cc4cnc[nH]4)NC(=O)[C@H](CCSC)NC(=O)[C@H](C)NC(=O)[C@@H](N)CCC(=O)O)CSSC[C@@H](C(=O)N[C@H](C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CC(=O)O)C(=O)O)[C@H](C)O)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCCN)NC3=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)N[C@@H](Cc3cnc[nH]3)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](Cc3c[nH]c4ccccc34)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H](CC(N)=O)C(=O)N[C@@H]([C@@H](C)CC)C(=O)N[C@@H](Cc3ccccc3)C(=O)N[C@@H]([C@H](C)O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](CCC(N)=O)C(=O)N2)NC(=O)CNC(=O)CNC(=O)[C@H](Cc2ccc(O)cc2)NC1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID657237,Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0
CID8593,O=C(O)c1cc(-c2ccccc2)nc2ccccc12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2725,CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID6134,OC[C@H]1O[C@@H](O)[C@H](O)[C@@H](O)[C@@H]1O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2801,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3562,FC(F)(F)C(Cl)Br,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID439693,OCC1OC(n2cnc3c2NC=NC[C@H]3O)CC1O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5959,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Cl)Cl,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5280453,C=C1C(=CC=C2CCC[C@@]3(C)[C@H]2CC[C@@H]3[C@H](C)CCCC(C)(C)O)C[C@@H](O)C[C@@H]1O,0,1.0,1.0,1.0,1.0,0.0,0.0,1.0
CID247,C[N+](C)(C)CC(=O)[O-],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2170,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3038498,CC(C)c1cccc(C(C)C)c1OCOP(=O)([O-])[O-],1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID259331,CC12CCC3c4ccc(OC(=O)N(CCCl)CCCl)cc4CCC3C1CCC2O,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID5394,Cn1nnc2c(C(N)=O)ncn2c1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID8249,NC(N)=NC(N)=NCCc1ccccc1,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0
CID159269,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO)O2)c(=O)[nH]c1=O,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9955977,O=C(O)COCCN1CCN([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1,1,1.0,1.0,1.0,0.0,1.0,1.0,0.0
CID37393,CCCCN(CCCC)CCC(O)c1cc2c(Cl)cc(Cl)cc2c2cc(C(F)(F)F)ccc12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5282489,CCCCCCCC/C=C/CCCCCCCC(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4201,N=c1nc(N2CCCCC2)cc(N)n1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9848818,C[C@H](CCC(=O)NCCS(=O)(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@@H](O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@@]21C,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
CID2802,O=C1CN=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID443879,Cc1ccc(O)c([C@@H](CCN(C(C)C)C(C)C)c2ccccc2)c1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID16129704,CC[C@H](C)[C@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)[C@H](CC(N)=O)NC(=O)CNC(=O)CNC(=O)CNC(=O)CNC(=O)[C@@H]1CCCN1C(=O)[C@H](CCCNC(=N)N)NC(=O)[C@@H]1CCCN1C(=O)[C@H](N)Cc1ccccc1)C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1ccc(O)cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID30699,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID33624,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID3407,CN(CC(=O)N1CCOCC1)Cc1c(Cl)cccc1NC(=O)c1ccccc1,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0
CID3675,NNCCc1ccccc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID26388,CS(=O)(=O)c1ccc2c(c1)N(CCCN1CCC(C(N)=O)CC1)c1ccccc1S2,1,1.0,0.0,0.0,1.0,1.0,0.0,1.0
CID60823,CC(C)c1c(C(=O)Nc2ccccc2)c(-c2ccccc2)c(-c2ccc(F)cc2)n1CC[C@@H](O)C[C@@H](O)CC(=O)O,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0
CID26987,CN1CCC[C@@H]1CCO[C@](C)(c1ccccc1)c1ccc(Cl)cc1,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5702105,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CCN)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(CC(C)C)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
CID54676038,O=c1oc2ccccc2c(O)c1Cc1c(O)c2ccccc2oc1=O,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID3059,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID3380,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID22419,O=C(O)c1cc(N=Nc2ccc(O)c(C(=O)O)c2)ccc1O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID11693,C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCC2)C1,0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
CID62886,COc1ccc(C[C@@H]2c3cc(OC)c(OC)cc3CC[N@+]2(C)CCC(=O)OCCCCCOC(=O)CC[N@@+]2(C)CCc3cc(OC)c(OC)cc3[C@H]2Cc2ccc(OC)c(OC)c2)cc1OC,0,1.0,1.0,1.0,1.0,0.0,1.0,0.0
CID16132265,CC[C@H](C)[C@H](NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](C)NC(=O)[C@H](CCSC)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](Cc1cnc[nH]1)NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CCCN1C(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@@H](N)CO)[C@@H](C)CC)[C@@H](C)O)C(C)C)[C@@H](C)CC)C(=O)O,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID62959,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5578,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5284566,CN1C2CCCC1CC(NC(=O)c1nn(C)c3ccccc13)C2,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
CID30951,C=CCOc1ccc(CC(=O)O)cc1Cl,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2756,CN=C(NC#N)NCCSCc1nc[nH]c1C,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4842,O=C(CCBr)N1CCN(C(=O)CCBr)CC1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID68865,CCN(CC)CC(=O)Oc1ccc(NC(C)=O)cc1,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID60726,Nc1c(CC(=O)O)cccc1C(=O)c1ccc(Br)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5035,O=C(c1ccc(OCCN2CCCCC2)cc1)c1c(-c2ccc(O)cc2)sc2cc(O)ccc12,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID65981,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4543,CNCCC=C1c2ccccc2CCc2ccccc21,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID2477,O=C1CC2(CCCC2)CC(=O)N1CCCCN1CCN(c2ncccn2)CC1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5755,C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID28858,O=C(O)Cc1csc(-c2ccc(Cl)cc2)n1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID2082,CCCSc1ccc2nc(NC(=O)OC)[nH]c2c1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CID444,CC(NC(C)(C)C)C(=O)c1cccc(Cl)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID153270,CCO[C@@H]1OC(=O)C[C@@H]1NC(=O)[C@@H]1CCCN2C(=O)CC[C@H](NC(=O)c3nccc4ccccc34)C(=O)N12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID9870843,CO/N=C(\C(=O)NC1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID24846132,COC1C(CO)OC(OCC2OC(OC3C(CO)OC(C)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(OC)C(O)C2OCCO)C(O)C1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4828,CC(C)NCC(O)COc1cccc2[nH]ccc12,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2519,Cn1c(=O)c2c(ncn2C)n(C)c1=O,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4170,Cc1ccccc1N1C(=O)c2cc(S(N)(=O)=O)c(Cl)cc2NC1C,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID4748,OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0
CID2763,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID11033,NC(=O)NS(=O)(=O)c1ccc(N)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID40973,C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CCCC[C@@H]4[C@H]3C(=C)C[C@@]21CC,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0
CID18283,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4917,CN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,0.0,1.0,0.0,1.0,1.0,1.0,0.0
CID3348,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
CID34040,CO[C@]12C[C@@H](COC(=O)c3cncc(Br)c3)CN(C)[C@@H]1Cc1cn(C)c3cccc2c13,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID3241,NC1=NCC2c3ccccc3Cc3ccccc3N12,1,1.0,1.0,0.0,0.0,0.0,1.0,0.0
CID43805,N[C@@H]1CCCC[C@H]1N,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4488,O=C(O)c1cccnc1Nc1cccc(C(F)(F)F)c1,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID2761171,CCc1cc(C(N)=S)ccn1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID6194,O=c1[nH]cc(N(CCCl)CCCl)c(=O)[nH]1,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID5362119,NCCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID10635,C[C@]12CC[C@H]3[C@@H](CC[C@H]4CC(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID3397,CC(C)C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID135398742,CC(C)[C@H](N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2794,CC(C)N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3nc-2cc1Nc1ccc(Cl)cc1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID3342,CC(C(=O)O)c1cccc(Oc2ccccc2)c1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60750,Nc1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)n1,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0
CID4820,Cc1cccc(C)c1NC(=O)CC12CCCN1CCC2,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID2710,CN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID10917,C[N+](C)(C)C[C@H](O)CC(=O)[O-],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID443872,COC(=O)[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@@]23OC2C[C@@]2(C)[C@@H](CC[C@@]24CCC(=O)O4)C13,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID6476,CN1C(=O)CC(C)(c2ccccc2)C1=O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2478,CS(=O)(=O)OCCCCOS(C)(=O)=O,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
CID71306834,CCCN(CCOc1c(Cl)cc(Cl)cc1Cl)C(=O)n1ccnc1,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0
CID3080,OCC(S)CS,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
CID2315,NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0
CID165580,NC[C@@H]1O[C@H](O[C@@H]2[C@@H](CO)O[C@@H](O[C@@H]3[C@@H](O)[C@H](N)C[C@H](N)[C@H]3O[C@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3N)[C@@H]2O)[C@H](N)[C@@H](O)[C@@H]1O,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5282230,COc1ccc(/C=C/C(=O)Nc2ccccc2C(=O)O)cc1OC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID2723601,Nc1nc(=S)c2[nH]cnc2[nH]1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5282367,CC(C)=CCC/C(C)=C/CC/C(C)=C/CC/C(C)=C/CC1=C(C)C(=O)c2ccccc2C1=O,1,1.0,0.0,0.0,1.0,1.0,1.0,1.0
CID4943,CC(C)c1cccc(C(C)C)c1O,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0
CID5735,CN1CCN(C(=O)OC2c3nccnc3C(=O)N2c2ccc(Cl)cn2)CC1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0
CID65864,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID135400182,Cc1nc2ccc(CN(C)c3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)s3)cc2c(=O)[nH]1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60700,CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
CID5282443,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0
CID126941,CN(Cc1cnc2nc(N)nc(N)c2n1)c1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5333,Nc1ccc(S(N)(=O)=O)cc1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID5733,Cc1cc(CC(=O)O)n(C)c1C(=O)c1ccc(Cl)cc1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID60753,CCCCCCCN(CC)CCCC(O)c1ccc(NS(C)(=O)=O)cc1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
CID4810,COc1nc(C)nc(Cl)c1NC1=NCCN1,1,0.0,0.0,1.0,1.0,0.0,0.0,0.0
CID5160,COc1cccc(CCc2ccccc2OCC(CN(C)C)OC(=O)CCC(=O)O)c1,1,1.0,0.0,1.0,0.0,0.0,0.0,1.0
CID135401907,O=c1[nH]cnc2[nH]ncc12,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID441199,CO[C@@]1(NC(=O)Cc2cccs2)C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@@H]21,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID4735,N=C(N)c1ccc(OCCCCCOc2ccc(C(=N)N)cc2)cc1,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0
CID3652,CCN(CCO)CCCC(C)Nc1ccnc2cc(Cl)ccc12,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0
CID5493444,COCCCOc1cc(C[C@@H](C[C@H](N)[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID16682734,O=C([O-])c1ccccc1[O-],0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CID239062,CCOC(Nc1ccc(C(=O)O)cc1)C(=O)c1ccc(-c2ccccc2)cc1,1,0.0,0.0,0.0,1.0,1.0,0.0,0.0
CID2349,CC1(C)SC2C(NC(=O)Cc3ccccc3)C(=O)N2C1C(=O)O,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
