,spid,direction,hit,meas
143,164,up,0,MMP
145,165,up,2,MMP
147,166,up,0,MMP
149,167,up,0,MMP
151,168,up,4,MMP
153,169,up,0,MMP
155,17,up,0,MMP
157,170,up,0,MMP
159,171,up,0,MMP
161,172,up,2,MMP
163,173,up,0,MMP
111,15,up,0,MMP
451,313,up,0,MMP
453,314,up,0,MMP
455,315,up,0,MMP
747,461,up,0,MMP
749,462,up,3,MMP
751,463,up,0,MMP
753,464,up,0,MMP
755,465,up,0,MMP
757,466,up,0,MMP
759,467,up,0,MMP
761,468,up,0,MMP
763,469,up,0,MMP
765,47,up,1,MMP
767,470,up,4,MMP
745,46,up,0,MMP
769,471,up,0,MMP
773,473,up,0,MMP
775,474,up,0,MMP
777,475,up,0,MMP
779,476,up,0,MMP
781,477,up,0,MMP
783,478,up,4,MMP
785,479,up,0,MMP
787,48,up,0,MMP
789,480,up,0,MMP
791,481,up,0,MMP
793,482,up,0,MMP
771,472,up,0,MMP
743,459,up,0,MMP
741,457,up,0,MMP
739,456,up,0,MMP
689,425,up,0,MMP
691,426,up,0,MMP
693,427,up,2,MMP
695,428,up,0,MMP
697,429,up,0,MMP
699,43,up,0,MMP
701,430,up,0,MMP
703,431,up,0,MMP
705,432,up,0,MMP
707,433,up,0,MMP
709,434,up,1,MMP
711,435,up,2,MMP
713,436,up,0,MMP
715,437,up,0,MMP
717,438,up,0,MMP
719,439,up,0,MMP
721,44,up,0,MMP
723,440,up,0,MMP
725,443,up,0,MMP
727,45,up,3,MMP
729,451,up,0,MMP
731,452,up,3,MMP
733,453,up,0,MMP
735,454,up,0,MMP
737,455,up,0,MMP
795,483,up,0,MMP
687,424,up,0,MMP
797,484,up,3,MMP
801,486,up,4,MMP
861,513,up,4,MMP
863,514,up,0,MMP
865,515,up,0,MMP
867,516,up,0,MMP
869,518,up,0,MMP
871,519,up,2,MMP
873,52,up,0,MMP
875,520,up,0,MMP
877,521,up,0,MMP
879,522,up,0,MMP
881,523,up,0,MMP
859,512,up,0,MMP
883,524,up,0,MMP
887,526,up,0,MMP
889,527,up,2,MMP
891,528,up,0,MMP
893,529,up,0,MMP
895,53,up,0,MMP
897,530,up,0,MMP
899,531,up,3,MMP
901,532,up,0,MMP
903,533,up,0,MMP
905,535,up,0,MMP
907,536,up,0,MMP
885,525,up,0,MMP
857,511,up,0,MMP
855,510,up,1,MMP
853,51,up,0,MMP
803,487,up,2,MMP
805,488,up,0,MMP
807,489,up,0,MMP
809,49,up,0,MMP
811,490,up,0,MMP
813,491,up,0,MMP
815,492,up,0,MMP
817,493,up,0,MMP
819,494,up,1,MMP
821,495,up,0,MMP
823,496,up,2,MMP
825,497,up,0,MMP
827,498,up,0,MMP
829,499,up,0,MMP
831,50,up,0,MMP
833,500,up,0,MMP
835,501,up,0,MMP
837,502,up,4,MMP
839,503,up,0,MMP
841,504,up,0,MMP
843,505,up,0,MMP
845,506,up,0,MMP
847,507,up,2,MMP
849,508,up,0,MMP
851,509,up,0,MMP
799,485,up,0,MMP
685,423,up,0,MMP
681,421,up,0,MMP
679,420,up,0,MMP
515,342,up,0,MMP
517,343,up,0,MMP
519,344,up,0,MMP
521,345,up,0,MMP
523,346,up,0,MMP
525,347,up,0,MMP
527,348,up,0,MMP
529,349,up,4,MMP
531,35,up,0,MMP
533,350,up,0,MMP
535,351,up,1,MMP
513,341,up,0,MMP
537,352,up,0,MMP
541,354,up,0,MMP
543,355,up,0,MMP
545,356,up,0,MMP
547,357,up,0,MMP
549,358,up,0,MMP
551,359,up,0,MMP
553,36,up,0,MMP
555,360,up,4,MMP
557,361,up,0,MMP
559,362,up,0,MMP
561,363,up,0,MMP
539,353,up,0,MMP
511,340,up,0,MMP
509,34,up,0,MMP
507,339,up,0,MMP
457,316,up,2,MMP
459,317,up,1,MMP
461,318,up,1,MMP
463,319,up,1,MMP
465,32,up,0,MMP
467,320,up,2,MMP
469,321,up,0,MMP
471,322,up,0,MMP
473,323,up,0,MMP
475,324,up,0,MMP
477,325,up,1,MMP
479,326,up,1,MMP
481,327,up,1,MMP
483,328,up,2,MMP
485,329,up,0,MMP
487,33,up,0,MMP
489,330,up,0,MMP
491,331,up,0,MMP
493,332,up,0,MMP
495,333,up,4,MMP
497,334,up,0,MMP
499,335,up,2,MMP
501,336,up,1,MMP
503,337,up,0,MMP
505,338,up,0,MMP
563,364,up,0,MMP
565,365,up,0,MMP
567,366,up,4,MMP
569,367,up,0,MMP
629,394,up,0,MMP
631,395,up,0,MMP
633,396,up,0,MMP
635,397,up,1,MMP
637,398,up,0,MMP
639,399,up,0,MMP
641,40,up,0,MMP
643,403,up,0,MMP
645,404,up,0,MMP
647,405,up,0,MMP
649,406,up,0,MMP
651,407,up,0,MMP
653,408,up,0,MMP
655,409,up,0,MMP
657,41,up,0,MMP
659,411,up,4,MMP
661,412,up,0,MMP
663,413,up,0,MMP
665,414,up,0,MMP
667,415,up,0,MMP
669,416,up,0,MMP
671,417,up,0,MMP
673,418,up,0,MMP
675,419,up,2,MMP
677,42,up,3,MMP
627,393,up,0,MMP
911,538,up,0,MMP
625,392,up,0,MMP
621,390,up,0,MMP
571,368,up,0,MMP
573,369,up,0,MMP
575,37,up,0,MMP
577,370,up,0,MMP
579,371,up,0,MMP
581,372,up,0,MMP
583,373,up,0,MMP
585,374,up,0,MMP
587,375,up,1,MMP
589,376,up,4,MMP
591,377,up,0,MMP
593,378,up,0,MMP
595,379,up,0,MMP
597,38,up,0,MMP
599,380,up,0,MMP
601,381,up,0,MMP
603,382,up,4,MMP
605,383,up,1,MMP
607,384,up,0,MMP
609,385,up,0,MMP
611,386,up,0,MMP
613,387,up,0,MMP
615,388,up,0,MMP
617,389,up,0,MMP
619,39,up,0,MMP
623,391,up,0,MMP
1367,99,up,0,MMP
